method	Channel	Brand	Variant	PackType	PPG	selectedmodels	formula_1	RPIto	Adj.Rsq	AIC	Pr_Var_Sig	MAE	MCV.MCV	CSF.CSF	Price_elas	Distribution_elas	Category_elas	daddies	hp	private.label	restofcategory	gold.star	branston	beta0	beta0_pval	actualdistvar	categoryavgprice	lastyravgprice	rpito_avgprice	Market	MCV.Original.MCV.Original	avg.vol	model	Price_beta	Distribution_beta	Category_beta	Trend_beta	Seasonality_beta	dummy_beta	CompPr1_beta	CompPr2_beta	CompPr3_beta	beta0_avg	Price_avg	Distribution_avg	Category_avg	Trend_avg	Seasonality_avg	dummy_avg	CompPr1_avg	CompPr2_avg	CompPr3_avg	Trend_elas	Seasonality_elas	dummy_elas	CompPr1_elas	CompPr2_elas	CompPr3_elas	cal1.cal1	CoeffA.CoeffA	CoeffB.CoeffB	CoeffC.CoeffC	Price_pval	Distribution_pval	Category_pval	Trend_pval	Seasonality_pval	dummy_pval	CompPr1_pval	CompPr2_pval	CompPr3_pval	Rsq	BIC	Price_VIF	Distribution_VIF	Category_VIF	Trend_VIF	Seasonality_VIF	dummy_VIF	CompPr1_VIF	CompPr2_VIF	CompPr3_VIF	Yvar	Region	Category	SubCategory	PackSize	formula_2	formula_3	formula_4	formula_5	actualAVvar	actualEVvar	PriceVar	compname1	compname2	compname3	Revenue	Volume	CompPr4_beta	CompPr4_avg	CompPr4_elas	CompPr4_pval	CompPr4_VIF	compname4	Model_MCV	Index	Product					
SOLS	convenience	hp	all	all	all	1	Price	OwnPrice	0.795607518082067	202.907131509763	0.767445559521782	0.213046709055766	12.9223774973607	2.05776643236451	-4.40320782377777	0	-0.288337746524543	0		-0.334004618156009	0			6898.58880724336	No	rel.D1.wtmean.hp.daddies	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.9223774973607	5972.35646920129	25	-869.179206211138	0	-0.743181679281434	-15.4935094595076	1.06237004448414	0	0	-201.242107170369	0	5972.35646920129	6.05111731704009	134.721891585551	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-1.01822496601078	5.26834225556351	0	0	-0.334004618156009	0	11231.8618155167	-434.589603105569	0	72571.1791891489	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	0.802200823950388	224.25612356051	1.03015837122127	0	2.05451286023248	4.97961168583948	1.0506332236759	0	0	3.5121688735884	0	VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.9223774973607	1						
SOLS	convenience	hp	all	all	all	1	PrRelSeg	Segment	0.598429499247278	307.296881625911	0.193588557688006	0.418071799908386	12.859337531637	2.04772791388058	-5.05324561846334	0	0	0		-0.496355663430795	0			8421.52243134458	No	rel.D1.wtmean.hp.daddies	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.05156973904074	5972.35646920129	26	-5853.23183154113	0	0	-24.5123024867615	1.03046384932087	0	0	-1657.82333379806	0	5972.35646920129	1.03121779654323	134.721891585551	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.61093511006395	5.11011795597445	0	0	-0.496355663430795	0	12008.3133011798	-2926.61591577056	-9.09494701772928e-13	12317.9460928105	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	0.608792608944122	325.596017669408	1	0	0	4.65437601450385	1.02874887688742	0	0	4.59300466730467	0	VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.859337531637	1						
BayesRidge	convenience	hp	all	all	all	1	PrRelSeg	Segment	0.616017859292969	156.597394263204	0.0180712762551821		15.8934852674462	2.53088725223437	-3.42627683734873	-0.000431562659917444	-0.0873309725317398	0.042484023108362		-0.327441005829787	0.168889914113258			5912.93251660137	No	rel.D1.wtmean.hp.private label	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.53563555217074	5972.35646920129	32	-3968.6954013805	-0.00266847836782916	-0.225092897484703	-21.2880273071089	1.0238666990858	0	252.444413745812	-1093.64993673053	170.123382554779	5972.35646920129	1.03121779654323	193.17721102011	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.3990375090852	5.07740238240368	0	0.042484023108362	-0.327441005829787	0.168889914113258	10063.1651554769	-1984.34770069025	0	12758.2596677966	Yes	No	No	Yes	Yes		No	Yes	No	0.616017859292969											VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							15.8934852674462	1						
BayesRidge	convenience	hp	all	all	all	1	Price	OwnPrice	0.815010010356514	99.3786347823894	0.778923415804788		13.0227986368968	2.07375754933036	-4.33888908941473	-0.0782643881868129	-0.26553444224062	-0.000379804985125222		-0.324453666672427	0.0473408314067062			6774.76846177424	No	rel.D1.wtmean.hp.restofcategory	6.26804796684596	6.27980770514954	6.26804796684596	uk	13.0227986368968	5972.35646920129	37	-856.482892815191	-0.205397990544921	-0.684406863374877	-13.6507141642481	1.04546231177454	0	-0.372431484055977	-195.48753523466	8.42490442361736	5972.35646920129	6.05111731704009	455.138654332031	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.897117467300795	5.18449602595432	0	-0.000379804985125222	-0.324453666672427	0.0473408314067062	11153.8042490791	-428.241446407595	0	72626.8733855605	Yes	Yes	Yes	Yes	Yes		No	Yes	No	0.815010010356514											VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							13.0227986368968	1						
BayesRidge	convenience	hp	all	all	all	1	PrRelSeg	Segment	0.624010117367926	154.638518755094	0.0261098039684099		14.865716767312	2.36722483637865	-3.84540716518047	-0.0655848389253069	-0.0749137063654129	0.0236600918479851		-0.365546609270979	0.267940014318981			6333.88478291469	No	rel.D1.wtmean.hp.restofcategory	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.37166608263726	5972.35646920129	38	-4454.1788236518	-0.17212163076412	-0.193087775599664	-20.12555117871	1.0240579542212	0	140.590687480373	-1220.9223004558	269.896883997187	5972.35646920129	1.03121779654323	455.138654332031	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.32264021385517	5.07835082547833	0	0.0236600918479851	-0.365546609270979	0.267940014318981	10563.8248420561	-2227.0894118259	0	12526.9325404127	Yes	Yes	No	Yes	Yes		No	Yes	No	0.624010117367926											VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							14.865716767312	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.70343158307283	0.347501748301946	12.5925900541211	2.00525090024571	-4.62519493717275	-0.724230686919307	-0.293991267718989	0.0261777961456543		-0.253527780789946	-0.0556221691149532			7760.6760367833		hp.D1.wt.mean	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.5925900541211	5972.35646920129	1	-912.998755669563	-10.8777834353778	-0.757753456392774	-14.3333025905548	1.08311182935705	0	25.6695826797178	-152.75377063369	-9.89867403472302	5972.35646920129	6.05111731704009	79.5265663066842	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.94197680527015	5.3712017274294	0	0.0261777961456543	-0.253527780789946	-0.0556221691149532	11497.0190500694	-456.499377834782	0	72388.6238709723																					VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.5925900541211	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.0182680653080739	0.489713989859381	12.3601062130165	1.9682300467387	-5.48109065782116	-0.802542352019178	-0.0337536630999723	0.046899498138789		-0.409416980797621	0.124206419504889			9283.08498817146		hp.D1.wt.mean	6.26804796684596	6.27980770514954	6.26804796684596	uk	1.97192272273501	5972.35646920129	2	-6348.80960321843	-12.054007183979	-0.0869990291833051	-23.6787079924262	1.07684799092319	0	278.681618320867	-1367.44893636956	125.113547082625	5972.35646920129	1.03121779654323	79.5265663066842	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.55615173591107	5.34013906251856	0	0.046899498138789	-0.409416980797621	0.124206419504889	12519.3619189047	-3174.40480160922	0	12343.6071210158																					VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.3601062130165	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.780397628517806	0.287882848015837	14.1030110336615	2.24577115985522	-3.7575740130231	2.57630887500254	-0.177723242043495	0		0.00978440018799388	0.00956116232797187			2926.96566524804		hp.D1.sum	6.26804796684596	6.27980770514954	6.26804796684596	uk	14.1030110336615	5972.35646920129	7	-741.733147429985	20.8150665224331	-0.458076193842982	-3.89463271974236	0.835880103670356	0	0	5.89522780283935	1.70153071668368	5972.35646920129	6.05111731704009	147.841324068788	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.255953131796788	4.14516814890962	0	0	0.00978440018799388	0.00956116232797187	10460.6707622375	-370.866573714992	0	73763.4775896678																					VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							14.1030110336615	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.403765433082056	0.318779471558243	9.08774330483414	1.44713719456442	-12.3164474905028	4.4586366496809	0.254774522236382	0		0	0.11035782885336			11559.5170700965		hp.D1.sum	6.26804796684596	6.27980770514954	6.26804796684596	uk	1.44985222718502	5972.35646920129	8	-14266.2811084252	36.0231722845634	0.656673500282221	-6.70945888743783	0.656598580658977	0	0	0	111.163814811017	5972.35646920129	1.03121779654323	147.841324068788	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-0.440941967697306	3.2561027726534	0	0	0	0.11035782885336	20683.9994386978	-7133.14055421259	0	14994.3713266448																					VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							9.08774330483414	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.736094786061503	0.34621336029095	12.5784726813929	2.0030028421218	-4.63519831483855	-1.12413042940437	-0.298115788524483	0.02809944488552		-0.239166677411826	-0.0461578998446995			8104.68755782916		hp.D1.max	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.5784726813929	5972.35646920129	13	-914.973390573697	-14.8398628310328	-0.768384281997139	-14.4150158629906	1.10441584484023	0	27.5539246974681	-144.101019899105	-8.21438667279951	5972.35646920129	6.05111731704009	90.4820714142949	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.947346956833685	5.47684932693198	0	0.02809944488552	-0.239166677411826	-0.0461578998446995	11508.9677975327	-457.486695286848	0	72382.6185161476																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.5784726813929	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.122350585270834	0.455764670839799	9.31443150487378	1.48323514703098	-11.3370443250439	-4.31293391875952	0.14196547033846	0.0511654636357132		-0.331075361061914	0.116476836257631			19474.7871117874		hp.D1.max	6.26804796684596	6.27980770514954	6.26804796684596	uk	1.48601790448019	5972.35646920129	14	-13131.827290659	-56.9358733466653	0.365911636328665	-22.6363773380141	1.18066849125556	0	304.030421944856	-1105.78864965562	117.327511695808	5972.35646920129	1.03121779654323	90.4820714142949	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.4876503355063	5.85498973224008	0	0.0511654636357132	-0.331075361061914	0.116476836257631	19514.1304724608	-6565.91364532948	0	14499.1736362197																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							9.31443150487378	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.762724444778146	0.353909214364943	13.009279199	2.07160470667472	-4.34821539056785	-10.5513119588743	-0.0883820739237526	0.0548794315852091		-0.254666021043949	-0.054053683563216			19514.1002585125		rel.D1.wtmean.hp.Cat	6.26804796684596	6.27980770514954	6.26804796684596	uk	13.009279199	5972.35646920129	19	-858.323874971287	-12305.6731061371	-0.22780207901583	-15.6640383423433	0.994982176499757	0	53.8140070559874	-153.439575124797	-9.61954203660313	5972.35646920129	6.05111731704009	1.02418121613708	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-1.02943203090353	4.93416269707752	0	0.0548794315852091	-0.254666021043949	-0.054053683563216	11166.174932669	-429.161937485643	0	72631.9436419827																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							13.009279199	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.0332009122024057	0.476008062627525	15.3222459284989	2.43992278870807	-3.64830705005193	-29.412013787599	0.495207079788368	0.126729736472252		-0.279536963075096	0.126721909527205			41487.8812115918		rel.D1.wtmean.hp.Cat	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.44450042653534	5972.35646920129	20	-4225.87552019559	-34302.3340106042	1.27638102740686	-22.6321363565691	0.876239318619981	0	753.041065491797	-933.650876151542	127.64740870264	5972.35646920129	1.03121779654323	1.02418121613708	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.48737162052575	4.34531136513117	0	0.126729736472252	-0.279536963075096	0.126721909527205	10330.1545116033	-2112.93776009779	0	12626.0335548951																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							15.3222459284989	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.77875779374606	0.352119636719462	12.9689746476997	2.06518658796908	-4.3735487939465	-0.00943193438823185	-0.295217067172561	0.0306489574403985		-0.294538294555469	-0.0909389135595262			7012.3370512106		rel.D1.wtmean.hp.daddies	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.9689746476997	5972.35646920129	25	-863.324608145944	-0.0836254207800627	-0.760912916808027	-15.6631002972965	1.04692197893512	0	30.053941236534	-177.463136186409	-16.1837389070036	5972.35646920129	6.05111731704009	134.721891585551	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-1.02937038309622	5.19173458300992	0	0.0306489574403985	-0.294538294555469	-0.0909389135595262	11196.4349557801	-431.662304072972	0	72603.1405430654																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.9689746476997	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.0220719654757665	0.488193919245986	16.3707037540175	2.60687978400887	-3.26220597424752	0.0110213013706734	-0.0924851482945107	0.0374260558596643		-0.419932922801292	0.166161935745439			5817.99865387267		rel.D1.wtmean.hp.daddies	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.61177065660765	5972.35646920129	26	-3778.65025593505	0.0977170670118732	-0.238377627093844	-23.8604277719976	1.0601505958172	0	222.389454647749	-1402.57208558489	167.375480704592	5972.35646920129	1.03121779654323	134.721891585551	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.56809426041535	5.25733590682767	0	0.0374260558596643	-0.419932922801292	0.166161935745439	9868.96786003414	-1889.32512796753	0	12887.7403339206																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							16.3707037540175	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.773723016390415	0.35602336376209	13.0704260230847	2.08134176025274	-4.31033707908392	0.00407539722531652	-0.253968114907196	0.00419785599009101		-0.262202705300781	-0.0247072106464587			6866.52638954095		rel.D1.wtmean.hp.private label	6.26804796684596	6.27980770514954	6.26804796684596	uk	13.0704260230847	5972.35646920129	31	-850.846816875042	0.0251993750760283	-0.654595010177081	-13.3609365415841	1.00269778344091	0	4.11635917766431	-157.980524975419	-4.3969630884241	5972.35646920129	6.05111731704009	193.17721102011	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.878073440461113	4.97242474925646	0	0.00419785599009101	-0.262202705300781	-0.0247072106464587	11120.9303769423	-425.423408437521	0	72677.6488998496																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							13.0704260230847	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.0208878198570673	0.487772167199422	15.4802583491782	2.465084772657	-3.58437142718881	0	-0.0681507005096053	0.0372316244497644		-0.313507415563263	0.120760648592568			6265.54830724385		rel.D1.wtmean.hp.private label	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.46970961790004	5972.35646920129	32	-4151.81816158542	0	-0.175656335874926	-21.1524363385685	0.998721544943142	0	221.234123309171	-1047.11187386697	121.642610371035	5972.35646920129	1.03121779654323	193.17721102011	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.39012654480727	4.95270639838169	0	0.0372316244497644	-0.313507415563263	0.120760648592568	10253.7852454396	-2075.90908079271	0	12661.9360202718																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							15.4802583491782	1						
Lasso	convenience	hp	all	all	all	1	Price	OwnPrice			0.785072589671196	0.334334208153009	12.9939331289481	2.06916099011963	-4.35782647917973	-0.0750331534280055	-0.266970535550535	0		-0.323468856221415	0.033905704610262			6825.67296538529		rel.D1.wtmean.hp.restofcategory	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.9939331289481	5972.35646920129	37	-860.221073265082	-0.196917899640054	-0.688108349741237	-13.8044471690462	1.04500447376099	0	0	-194.894174186482	6.03395234660783	5972.35646920129	6.05111731704009	455.138654332031	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.907220716277047	5.1822255860398	0	0	-0.323468856221415	0.033905704610262	11177.6551021184	-430.110536632541	0	72620.8514676863																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.9939331289481	1						
Lasso	convenience	hp	all	all	all	1	PrRelSeg	Segment			0.0282345932383855	0.487620242043252	15.1833039989924	2.41779760016248	-3.70644089828694	-0.0627050533043303	-0.08579515398378	0.0274292136466438		-0.460337642143705	0.226866251829785			6342.56232873321		rel.D1.wtmean.hp.restofcategory	6.26804796684596	6.27980770514954	6.26804796684596	uk	2.42233372802866	5972.35646920129	38	-4293.21261731509	-0.164563887153618	-0.22113437238245	-22.9757479341843	1.06089028205627	0	162.987194995022	-1537.52347519617	228.523143915659	5972.35646920129	1.03121779654323	455.138654332031	463.427948717949	78.5	5923.43846955128	0	0.201018296649182	0.357627124323816	1.18581085796643	-1.50995358543516	5.26100404514669	0	0.0274292136466438	-0.460337642143705	0.226866251829785	10399.5937245205	-2146.60630865755	0	12595.6433183506																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							15.1833039989924	1						
BayesLasso	convenience	hp	all	all	all	1	Price	OwnPrice	0.806118223791741	102.93313856152	0.707512726213626		12.647382814693	2.01397612928848	-4.58718301658237	-0.726791247271847	-0.275767172281704	0.0215198782791222		-0.224777994570671	-0.0465489169063638			7687.38113694293	No	hp.D1.wt.mean	6.26804796684596	6.27980770514954	6.26804796684596	uk	12.647382814693	5972.35646920129	1	-905.495323561069	-10.9162424809433	-0.710781410541282	-13.1109327802763	1.06186426943425	0	21.1020932270149	-135.431652180938	-8.2839731433924	5972.35646920129	6.05111731704009	79.5265663066842	463.427948717949	78.5	5923.43846955128	0	1.21811976540984	1.9824823641887	6.71191758369674	-0.861643330031615	5.26583409366553	0	0.0215198782791222	-0.224777994570671	-0.0465489169063638	11452.1459939912	-452.747661780535	0	72419.8372178797	Yes	No	Yes	Yes	Yes		No	Yes	No	0.806118223791741											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality				Price1_daddies	Price1_private label	Price1_restofcategory	1829089.51	291265.21							12.647382814693	1						
