,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Time,Sector,Sub Sector,Size Group,MAJOR BRAND_Sauces2 [ MAJOR BRAND_Sauces2 ],Product,Geography,Value Sales,Unit Sales,Volume Sales,Average Weekly ACV Distribution
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,8412.7,6027,1536.8850000000002,71.65674570859994
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Tesco GB,350,252,64.26,6.6392305994764484
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1541.35,1064,271.32,63.506815147431965
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Asda GB,893.5,3574,92.92399999999998,76.5959669014863
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Asda GB,16566.9,11841,3374.684999999999,88.06907565677405
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Morrisons GB,18410.49,13143,3745.7550000000006,96.70265650109513
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Tesco GB,12620.95,9038,2575.83,47.62026552575307
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Waitrose GB,4555.87,3040,866.3999999999996,88.71438223323732
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,YR,YR STANDARD BROWN SAUCE REGULAR 1 CT 250 GR 5098922009466,Morrisons GB,6.58,7,1.75,0.19713573404797044
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON STANDARD BROWN SAUCE REGULAR 1 CT 335 GR 5065000443047,Waitrose GB,107.1,42,14.07,4.288213803852955
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,STOKES,STOKES STANDARD BROWN SAUCE REGULAR 1 CT 320 GR 5060092691628,Waitrose GB,1974,658,210.55999999999997,71.46327717925271
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 330 GR 5011005056492,Morrisons GB,749.75,597,197.01,19.57231667143564
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,The Cooperative Group GB,64.4,28,8.679999999999998,0.6823433371347242
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Waitrose GB,31.85,13,4.029999999999999,0.548720507812901
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE BROWN 1 CT 450 GR 5010525125695,Morrisons GB,1788.4,2104,946.8000000000001,44.01493703588992
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 425 GR 5057753901226,Tesco GB,1697.73,1896,805.8,45.82503094485268
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 435 GR 5057753940072,Tesco GB,10039.71,11163,4855.904999999997,81.12623493311058
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 01774436,Sainsburys GB,4493.26,4226,1901.6999999999998,87.15250759511298
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172101900,Asda GB,0.9,1,0.46,0.20677232733887305
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338085,Asda GB,12016.44,13298,6117.080000000001,99.55347772048063
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 470 GR 5000169074299,Waitrose GB,1610.88,1406,660.82,90.18349455518698
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 495 GR 5000129316575,The Cooperative Group GB,2434.1,1623,803.3849999999999,35.50607614500119
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 00144353,Sainsburys GB,3233.86,5989,2695.0500000000006,84.44928790555456
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338092,Asda GB,3714.44,8261,3800.059999999998,86.46975787350495
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Iceland GB,6618,6619,2647.6,75.9027388012083
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Morrisons GB,14100.46,9707,3882.7999999999997,99.3826844552506
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Sainsburys GB,6691.87,4618,1847.200000000001,83.50291398311838
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Tesco GB,20888.26,16711,6684.399999999998,74.77491794267218
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,Sainsburys GB,81,33,14.025000000000004,0.6934359466963745
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,The Cooperative Group GB,55.15,36,15.299999999999999,0.5662287723434366
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Asda GB,27378.9,12010,5404.500000000001,98.70082808378024
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Iceland GB,7903.99,3953,1778.85,65.04555457083585
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Morrisons GB,21109.25,9572,4307.4,98.78513810235886
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Sainsburys GB,32204.36,15493,6971.849999999997,97.83030625515514
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Tesco GB,87587.63,42938,19322.099999999995,96.57868014614581
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,The Cooperative Group GB,27276,13638,6137.0999999999985,94.79752737451501
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Waitrose GB,880.83,435,195.74999999999994,37.692777536724876
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 485 GR 5391509390118,Asda GB,1.5,1,0.485,0.22956754050904393
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 505 GR 5000128722087,The Cooperative Group GB,314.5,215,108.57499999999999,6.278880581210074
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 690 GR 01774443,Sainsburys GB,1407.53,945,652.0499999999998,56.13003716615552
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 530 GR 5057753925093,Tesco GB,6646.83,10384,5503.5199999999995,80.51668159995756
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 600 GR 5000111047432,Tesco GB,35,28,16.8,0.23920726725462016
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Asda GB,14638.95,9766,6689.709999999999,83.33178018002057
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Iceland GB,1259.5,840,575.4,26.707781708366184
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Sainsburys GB,5723.5,3201,2192.685000000001,70.77750303159615
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047425,Asda GB,128.31,39,23.4,0.550369295551266
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047425,Tesco GB,62.5,25,15,0.23920726725462016
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Asda GB,66365.98,26558,15934.800000000001,99.7074509203149
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Iceland GB,19605.3,7866,4719.5999999999985,82.12487775059435
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Morrisons GB,41207.25,16469,9881.399999999996,99.9064342735796
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Sainsburys GB,70113.11,28059,16835.4,87.22079310971263
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Tesco GB,68894.1,25892,15535.199999999995,82.87157056838554
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,The Cooperative Group GB,6030.47,2113,1267.8,35.17133027990208
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Waitrose GB,9913.81,3482,2089.2000000000003,93.95087273374821
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE REGULAR 1 CT 600 GR 5000111047760,Iceland GB,25.5,11,6.599999999999998,1.0966866714917012
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Asda GB,1714.69,1071,747.558,7.8677248936486155
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Morrisons GB,2997.82,1874,1308.0519999999997,30.074840652034222
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Sainsburys GB,7.4,4,2.792,0.4712522486934132
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Asda GB,1611.75,1612,1080.04,11.389320944716296
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Iceland GB,1117,1117,748.3900000000001,8.337195295342681
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Morrisons GB,608.3,553,370.51,10.173994931864089
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Sainsburys GB,244,244,163.47999999999996,4.036313133112812
"1 w/e 12 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Tesco GB,1129.26,1140,763.8,8.115736792655973
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Morrisons GB,2897.3,3619,886.6550000000001,65.87860718390263
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Sainsburys GB,521.2,654,160.23000000000005,17.766144702171754
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD FLAVOURED BROWN SAUCE FRUITY 1 CT 445 GR 5057753923136,Tesco GB,4897.6,5441,2421.245,72.8012220154454
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Asda GB,12553.52,5657,2658.789999999999,91.47395963428114
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Iceland GB,2002.23,1001,470.4700000000001,23.261062985237743
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Morrisons GB,46,20,9.399999999999999,1.6956939832193108
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Sainsburys GB,9793.45,4263,2003.6100000000004,84.74447810492592
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Tesco GB,18159.72,9074,4264.779999999999,78.7190505005695
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,The Cooperative Group GB,2442.75,1062,499.13999999999993,28.968405683603027
"1 w/e 19 Mar, 2022",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Waitrose GB,193.2,84,39.48,9.18860419220825
"1 w/e 19 Mar, 2022",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 01774450,Sainsburys GB,1456.61,1403,631.3500000000001,66.22429209440422
"1 w/e 19 Mar, 2022",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Sainsburys GB,4776.02,2395,1077.75,78.34159776267089
"1 w/e 19 Mar, 2022",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Tesco GB,12274.94,6120,2753.9999999999995,82.4710565755525
"1 w/e 19 Mar, 2022",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Waitrose GB,1765.2,751,337.9500000000001,77.13078787334719
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,7874.22,5632,1436.1599999999999,71.47179861555493
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Tesco GB,2499,1789,456.19499999999994,47.3901100344162
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1755.95,1211,308.805,63.86923060900525
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Asda GB,861.25,3445,89.57000000000002,78.135543665349
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Asda GB,15747.61,11251,3206.5349999999994,88.39528636322821
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Morrisons GB,19528.6,13938,3972.330000000001,96.84138581931289
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Tesco GB,11480.16,8203,2337.855,47.48461596318097
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Waitrose GB,3718.74,2480,706.7999999999997,89.69183464338008
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,YR,YR STANDARD BROWN SAUCE REGULAR 1 CT 250 GR 5098922009466,Morrisons GB,4.7,5,1.25,0.19713573404797044
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON STANDARD BROWN SAUCE REGULAR 1 CT 335 GR 5065000443047,Waitrose GB,142.8,56,18.760000000000005,4.288213803852955
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,STOKES,STOKES STANDARD BROWN SAUCE REGULAR 1 CT 320 GR 5060092691628,Waitrose GB,1710,570,182.4,68.72803570438445
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 330 GR 5011005056492,Morrisons GB,944.75,753,248.49000000000004,20.078909253099003
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,The Cooperative Group GB,69,30,9.299999999999997,0.9109830695662493
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Waitrose GB,31.85,13,4.03,0.548720507812901
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE BROWN 1 CT 450 GR 5010525125695,Morrisons GB,1539.35,1811,814.9499999999999,53.501340043687186
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 425 GR 5057753901226,Tesco GB,1783.65,1983,842.7749999999997,46.398666039295804
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 435 GR 5057753940072,Tesco GB,10582.75,11762,5116.47,81.18525264540719
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 01774436,Sainsburys GB,4231.71,3973,1787.85,84.75497645716102
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338085,Asda GB,12678.65,14054,6464.840000000002,99.66954945181126
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 470 GR 5000169074299,Waitrose GB,1608.69,1399,657.5300000000001,90.29031081742751
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 495 GR 5000129316575,The Cooperative Group GB,3051,2034,1006.8300000000004,38.212150084354015
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 00144353,Sainsburys GB,3272.48,6061,2727.45,83.63176640545642
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338092,Asda GB,4379.11,9732,4476.720000000001,95.28618373834414
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Iceland GB,5667.5,5668,2267.2000000000003,74.84103536180642
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Morrisons GB,7719.28,5316,2126.3999999999996,90.93043969573161
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Sainsburys GB,5733.73,3958,1583.1999999999994,82.87675917877011
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Tesco GB,10619.44,8494,3397.599999999998,67.99992854737039
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,Sainsburys GB,62.5,25,10.625000000000002,0.21220045768794726
"1 w/e 19 Mar, 2022",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,The Cooperative Group GB,55.22,28,11.899999999999999,0.6955427577237183
